Athlete	Age	Country	Year	Closing_Ceremony_Date	Sport	Gold_Medals	Silver_Medals	Bronze_Medals	Total_Medals
Matthew_Swann	23	Australia	2012	8/12/12	Hockey	0	0	1	1
Sarah_Thomas	31	Great_Britain	2012	8/12/12	Hockey	0	0	1	1
Glenn_Turner	28	Australia	2012	8/12/12	Hockey	0	0	1	1
Georgie_Twigg	21	Great_Britain	2012	8/12/12	Hockey	0	0	1	1
Laura_Unsworth	24	Great_Britain	2012	8/12/12	Hockey	0	0	1	1
Naomi_van_As	29	Netherlands	2012	8/12/12	Hockey	1	0	0	1
Robert_van_der_Horst	27	Netherlands	2012	8/12/12	Hockey	0	1	0	1
Mink_van_der_Weerden	23	Netherlands	2012	8/12/12	Hockey	0	1	0	1
Margot_van_Geffen	22	Netherlands	2012	8/12/12	Hockey	1	0	0	1
Caia_van_Maasakker	23	Netherlands	2012	8/12/12	Hockey	1	0	0	1
Kitty_van_Male	24	Netherlands	2012	8/12/12	Hockey	1	0	0	1
Valentin_Verga	22	Netherlands	2012	8/12/12	Hockey	0	1	0	1
Klaas_Vermeulen	24	Netherlands	2012	8/12/12	Hockey	0	1	0	1
Kate_Walsh	32	Great_Britain	2012	8/12/12	Hockey	0	0	1	1
Sally_Walton	31	Great_Britain	2012	8/12/12	Hockey	0	0	1	1
Max_Weinhold	30	Germany	2012	8/12/12	Hockey	1	0	0	1
Lidewij_Welten	22	Netherlands	2012	8/12/12	Hockey	1	0	0	1
Christopher_Wesley	25	Germany	2012	8/12/12	Hockey	1	0	0	1
Roderick_Weusthof	30	Netherlands	2012	8/12/12	Hockey	0	1	0	1
Benjamin_Weß	27	Germany	2012	8/12/12	Hockey	1	0	0	1
Timo_Weß	30	Germany	2012	8/12/12	Hockey	1	0	0	1
Nicola_White	24	Great_Britain	2012	8/12/12	Hockey	0	0	1	1
Matthias_Witthaus	30	Germany	2012	8/12/12	Hockey	1	0	0	1
Christopher_Zeller	27	Germany	2012	8/12/12	Hockey	1	0	0	1
Philipp_Zeller	29	Germany	2012	8/12/12	Hockey	1	0	0	1
Des_Abbott	21	Australia	2008	8/24/08	Hockey	0	0	1	1
Marilyn_Agliotti	29	Netherlands	2008	8/24/08	Hockey	1	0	0	1
Magdalena_Aicega	34	Argentina	2008	8/24/08	Hockey	0	0	1	1
David_Alegre	23	Spain	2008	8/24/08	Hockey	0	1	0	1
Ramón_Alegre	27	Spain	2008	8/24/08	Hockey	0	1	0	1
Pol_Amat	30	Spain	2008	8/24/08	Hockey	0	1	0	1
Eduard_Arbós	25	Spain	2008	8/24/08	Hockey	0	1	0	1
Lucha_Aymar	31	Argentina	2008	8/24/08	Hockey	0	0	1	1
Noel_Barrionuevo	24	Argentina	2008	8/24/08	Hockey	0	0	1	1
Sebastian_Biederlack	26	Germany	2008	8/24/08	Hockey	1	0	0	1
Minke_Booij	31	Netherlands	2008	8/24/08	Hockey	1	0	0	1
Travis_Brooks	28	Australia	2008	8/24/08	Hockey	0	0	1	1
Kiel_Brown	24	Australia	2008	8/24/08	Hockey	0	0	1	1
Claudia_Burkart	28	Argentina	2008	8/24/08	Hockey	0	0	1	1
Chen_Qiuqi	28	China	2008	8/24/08	Hockey	0	1	0	1
Chen_Zhaoxia	33	China	2008	8/24/08	Hockey	0	1	0	1
Cheng_Hui	35	China	2008	8/24/08	Hockey	0	1	0	1
Quico_Cortés	25	Spain	2008	8/24/08	Hockey	0	1	0	1
Eva_de_Goede	19	Netherlands	2008	8/24/08	Hockey	1	0	0	1
Lisanne_de_Roever	29	Netherlands	2008	8/24/08	Hockey	1	0	0	1
Liam_De_Young	26	Australia	2008	8/24/08	Hockey	0	0	1	1
Wieke_Dijkstra	24	Netherlands	2008	8/24/08	Hockey	1	0	0	1
Luke_Doerner	28	Australia	2008	8/24/08	Hockey	0	0	1	1
Jamie_Dwyer	29	Australia	2008	8/24/08	Hockey	0	0	1	1
Sergi_Enrique	20	Spain	2008	8/24/08	Hockey	0	1	0	1
Alex_Fábregas	27	Spain	2008	8/24/08	Hockey	0	1	0	1
Kiko_Fábregas	30	Spain	2008	8/24/08	Hockey	0	1	0	1
Juan_Fernández	23	Spain	2008	8/24/08	Hockey	0	1	0	1
Santi_Freixa	25	Spain	2008	8/24/08	Hockey	0	1	0	1
Fu_Baorong	30	China	2008	8/24/08	Hockey	0	1	0	1
Moritz_Fürste	23	Germany	2008	8/24/08	Hockey	1	0	0	1
Gao_Lihua	28	China	2008	8/24/08	Hockey	0	1	0	1
Sole_García	27	Argentina	2008	8/24/08	Hockey	0	0	1	1
Rodrigo_Garza	28	Spain	2008	8/24/08	Hockey	0	1	0	1
Bevan_George	31	Australia	2008	8/24/08	Hockey	0	0	1	1
Maartje_Goderie	24	Netherlands	2008	8/24/08	Hockey	1	0	0	1
Mariana_González	32	Argentina	2008	8/24/08	Hockey	0	0	1	1
David_Guest	26	Australia	2008	8/24/08	Hockey	0	0	1	1
Alejandra_Gulla	31	Argentina	2008	8/24/08	Hockey	0	0	1	1
Rob_Hammond	27	Australia	2008	8/24/08	Hockey	0	0	1	1
Tobias_Hauke	20	Germany	2008	8/24/08	Hockey	1	0	0	1
Maripi_Hernández	31	Argentina	2008	8/24/08	Hockey	0	0	1	1
Ellen_Hoog	22	Netherlands	2008	8/24/08	Hockey	1	0	0	1
Huang_Junxia	32	China	2008	8/24/08	Hockey	0	1	0	1
Gisi_Kañevsky	23	Argentina	2008	8/24/08	Hockey	0	0	1	1
Fergus_Kavanagh	23	Australia	2008	8/24/08	Hockey	0	0	1	1
Florian_Keller	26	Germany	2008	8/24/08	Hockey	1	0	0	1
Mark_Knowles	23	Australia	2008	8/24/08	Hockey	0	0	1	1
Oliver_Korn	24	Germany	2008	8/24/08	Hockey	1	0	0	1
Stephen_Lambert	28	Australia	2008	8/24/08	Hockey	0	0	1	1
Li_Hongxia	21	China	2008	8/24/08	Hockey	0	1	0	1
Li_Shuang	30	China	2008	8/24/08	Hockey	0	1	0	1
Rosario_Luchetti	24	Argentina	2008	8/24/08	Hockey	0	0	1	1
Ma_Yibo	28	China	2008	8/24/08	Hockey	0	1	0	1
Mechi_Margalot	33	Argentina	2008	8/24/08	Hockey	0	0	1	1
Eli_Matheson	25	Australia	2008	8/24/08	Hockey	0	0	1	1
Niklas_Meinert	27	Germany	2008	8/24/08	Hockey	1	0	0	1
Jan-Marco_Montag	24	Germany	2008	8/24/08	Hockey	1	0	0	1
Fátima_Moreira_de_Melo	30	Netherlands	2008	8/24/08	Hockey	1	0	0	1
Eefke_Mulder	30	Netherlands	2008	8/24/08	Hockey	1	0	0	1
Max_Müller	21	Germany	2008	8/24/08	Hockey	1	0	0	1
Carlos_Nevado	25	Germany	2008	8/24/08	Hockey	1	0	0	1
Eddie_Ockenden	21	Australia	2008	8/24/08	Hockey	0	0	1	1
Roc_Oliva	19	Spain	2008	8/24/08	Hockey	0	1	0	1
Pan_Fengzhen	23	China	2008	8/24/08	Hockey	0	1	0	1
Maartje_Paumen	22	Netherlands	2008	8/24/08	Hockey	1	0	0	1
Sophie_Polkamp	24	Netherlands	2008	8/24/08	Hockey	1	0	0	1
Carla_Rebecchi	23	Argentina	2008	8/24/08	Hockey	0	0	1	1
Ren_Ye	22	China	2008	8/24/08	Hockey	0	1	0	1
Xavier_Ribas	32	Spain	2008	8/24/08	Hockey	0	1	0	1
Mariana_Rossi	29	Argentina	2008	8/24/08	Hockey	0	0	1	1
Mariné_Russo	28	Argentina	2008	8/24/08	Hockey	0	0	1	1
Albert_Sala	27	Spain	2008	8/24/08	Hockey	0	1	0	1
Janneke_Schopman	31	Netherlands	2008	8/24/08	Hockey	1	0	0	1
Grant_Schubert	28	Australia	2008	8/24/08	Hockey	0	0	1	1
Minke_Smabers	29	Netherlands	2008	8/24/08	Hockey	1	0	0	1
Andrew_Smith	29	Australia	2008	8/24/08	Hockey	0	0	1	1
Víctor_Sojo	24	Spain	2008	8/24/08	Hockey	0	1	0	1
Song_Qingling	22	China	2008	8/24/08	Hockey	0	1	0	1
Belén_Succi	22	Argentina	2008	8/24/08	Hockey	0	0	1	1
Tang_Chunling	32	China	2008	8/24/08	Hockey	0	1	0	1
Eddie_Tubau	27	Spain	2008	8/24/08	Hockey	0	1	0	1
Naomi_van_As	25	Netherlands	2008	8/24/08	Hockey	1	0	0	1
Miek_van_Geenhuizen	26	Netherlands	2008	8/24/08	Hockey	1	0	0	1
Paola_Vukojicic	33	Argentina	2008	8/24/08	Hockey	0	0	1	1
Max_Weinhold	26	Germany	2008	8/24/08	Hockey	1	0	0	1
Tibor_Weißenborn	27	Germany	2008	8/24/08	Hockey	1	0	0	1
Matt_Wells	30	Australia	2008	8/24/08	Hockey	0	0	1	1
Lidewij_Welten	18	Netherlands	2008	8/24/08	Hockey	1	0	0	1
Benjamin_Weß	23	Germany	2008	8/24/08	Hockey	1	0	0	1
Timo_Weß	26	Germany	2008	8/24/08	Hockey	1	0	0	1
Philip_Witte	24	Germany	2008	8/24/08	Hockey	1	0	0	1
Matthias_Witthaus	26	Germany	2008	8/24/08	Hockey	1	0	0	1
Christopher_Zeller	23	Germany	2008	8/24/08	Hockey	1	0	0	1
Philipp_Zeller	25	Germany	2008	8/24/08	Hockey	1	0	0	1
Zhang_Yimeng	24	China	2008	8/24/08	Hockey	0	1	0	1
Zhao_Yudiao	19	China	2008	8/24/08	Hockey	0	1	0	1
Zhou_Wanfeng	28	China	2008	8/24/08	Hockey	0	1	0	1
Magdalena_Aicega	30	Argentina	2004	8/29/04	Hockey	0	0	1	1
Mariela_Antoniska	29	Argentina	2004	8/29/04	Hockey	0	0	1	1
Clemens_Arnold	25	Germany	2004	8/29/04	Hockey	0	0	1	1
Inés_Arrondo	26	Argentina	2004	8/29/04	Hockey	0	0	1	1
Lucha_Aymar	27	Argentina	2004	8/29/04	Hockey	0	0	1	1
Tina_Bachmann	26	Germany	2004	8/29/04	Hockey	1	0	0	1
Christoph_Bechmann	32	Germany	2004	8/29/04	Hockey	0	0	1	1
Sebastian_Biederlack	22	Germany	2004	8/29/04	Hockey	0	0	1	1
Minke_Booij	27	Netherlands	2004	8/29/04	Hockey	0	1	0	1
Ageeth_Boomgaardt	31	Netherlands	2004	8/29/04	Hockey	0	1	0	1
Michael_Brennan	28	Australia	2004	8/29/04	Hockey	1	0	0	1
Travis_Brooks	24	Australia	2004	8/29/04	Hockey	1	0	0	1
Matthijs_Brouwer	24	Netherlands	2004	8/29/04	Hockey	0	1	0	1
Ronald_Brouwer	25	Netherlands	2004	8/29/04	Hockey	0	1	0	1
Claudia_Burkart	24	Argentina	2004	8/29/04	Hockey	0	0	1	1
Dean_Butler	27	Australia	2004	8/29/04	Hockey	1	0	0	1
Caroline_Casaretto	26	Germany	2004	8/29/04	Hockey	1	0	0	1
Philipp_Crone	27	Germany	2004	8/29/04	Hockey	0	0	1	1
Chantal_de_Bruijn	28	Netherlands	2004	8/29/04	Hockey	0	1	0	1
Teun_de_Nooijer	28	Netherlands	2004	8/29/04	Hockey	0	1	0	1
Lisanne_de_Roever	25	Netherlands	2004	8/29/04	Hockey	0	1	0	1
Liam_De_Young	22	Australia	2004	8/29/04	Hockey	1	0	0	1
Jeroen_Delmeé	31	Netherlands	2004	8/29/04	Hockey	0	1	0	1
Geert-Jan_Derikx	23	Netherlands	2004	8/29/04	Hockey	0	1	0	1
Rob_Derikx	21	Netherlands	2004	8/29/04	Hockey	0	1	0	1
Marina_Di_Giacomo	28	Argentina	2004	8/29/04	Hockey	0	0	1	1
Mijntje_Donners	30	Netherlands	2004	8/29/04	Hockey	0	1	0	1
Eike_Duckwitz	24	Germany	2004	8/29/04	Hockey	0	0	1	1
Jamie_Dwyer	25	Australia	2004	8/29/04	Hockey	1	0	0	1
Nathan_Eglington	23	Australia	2004	8/29/04	Hockey	1	0	0	1
Marten_Eikelboom	30	Netherlands	2004	8/29/04	Hockey	0	1	0	1
Christoph_Eimer	27	Germany	2004	8/29/04	Hockey	0	0	1	1
Troy_Elder	26	Australia	2004	8/29/04	Hockey	1	0	0	1
Björn_Emmerling	28	Germany	2004	8/29/04	Hockey	0	0	1	1
Nadine_Ernsting-Krienke	30	Germany	2004	8/29/04	Hockey	1	0	0	1
Floris_Evers	21	Netherlands	2004	8/29/04	Hockey	0	1	0	1
Sole_García	23	Argentina	2004	8/29/04	Hockey	0	0	1	1
Bevan_George	27	Australia	2004	8/29/04	Hockey	1	0	0	1
Mariana_González	28	Argentina	2004	8/29/04	Hockey	0	0	1	1
Franziska_Gude	28	Germany	2004	8/29/04	Hockey	1	0	0	1
Alejandra_Gulla	27	Argentina	2004	8/29/04	Hockey	0	0	1	1
Mandy_Haase	22	Germany	2004	8/29/04	Hockey	1	0	0	1
Rob_Hammond	23	Australia	2004	8/29/04	Hockey	1	0	0	1
Maripi_Hernández	27	Argentina	2004	8/29/04	Hockey	0	0	1	1
Mark_Hickman	30	Australia	2004	8/29/04	Hockey	1	0	0	1
Erik_Jazet	33	Netherlands	2004	8/29/04	Hockey	0	1	0	1
Sylvia_Karres	27	Netherlands	2004	8/29/04	Hockey	0	1	0	1
Natascha_Keller	27	Germany	2004	8/29/04	Hockey	1	0	0	1
Karel_Klaver	25	Netherlands	2004	8/29/04	Hockey	0	1	0	1
Denise_Klecker	32	Germany	2004	8/29/04	Hockey	1	0	0	1
Mark_Knowles	19	Australia	2004	8/29/04	Hockey	1	0	0	1
Anke_Kühn	23	Germany	2004	8/29/04	Hockey	1	0	0	1
Florian_Kunz	32	Germany	2004	8/29/04	Hockey	0	0	1	1
Badri_Latif	27	Germany	2004	8/29/04	Hockey	1	0	0	1
Heike_Lätzsch	30	Germany	2004	8/29/04	Hockey	1	0	0	1
Sonja_Lehmann	24	Germany	2004	8/29/04	Hockey	1	0	0	1
Brent_Livermore	28	Australia	2004	8/29/04	Hockey	1	0	0	1
Jesse_Mahieu	26	Netherlands	2004	8/29/04	Hockey	0	1	0	1
Mechi_Margalot	29	Argentina	2004	8/29/04	Hockey	0	0	1	1
Michael_McCann	26	Australia	2004	8/29/04	Hockey	1	0	0	1
Björn_Michel	29	Germany	2004	8/29/04	Hockey	0	0	1	1
Fátima_Moreira_de_Melo	26	Netherlands	2004	8/29/04	Hockey	0	1	0	1
Stephen_Mowlam	27	Australia	2004	8/29/04	Hockey	1	0	0	1
Eefke_Mulder	26	Netherlands	2004	8/29/04	Hockey	0	1	0	1
Silke_Müller	25	Germany	2004	8/29/04	Hockey	1	0	0	1
Vanina_Oneto	31	Argentina	2004	8/29/04	Hockey	0	0	1	1
Rob_Reckers	22	Netherlands	2004	8/29/04	Hockey	0	1	0	1
Sascha_Reinelt	31	Germany	2004	8/29/04	Hockey	0	0	1	1
Fanny_Rinne	24	Germany	2004	8/29/04	Hockey	1	0	0	1
Marion_Rodewald	27	Germany	2004	8/29/04	Hockey	1	0	0	1
Ceci_Rognoni	27	Argentina	2004	8/29/04	Hockey	0	0	1	1
Mariné_Russo	24	Argentina	2004	8/29/04	Hockey	0	0	1	1
Justus_Scharowsky	24	Germany	2004	8/29/04	Hockey	0	0	1	1
Maartje_Scheepstra	24	Netherlands	2004	8/29/04	Hockey	0	1	0	1
Janneke_Schopman	27	Netherlands	2004	8/29/04	Hockey	0	1	0	1
Grant_Schubert	24	Australia	2004	8/29/04	Hockey	1	0	0	1
Christian_Schulte	28	Germany	2004	8/29/04	Hockey	0	0	1	1
Clarinda_Sinnige	31	Netherlands	2004	8/29/04	Hockey	0	1	0	1
Minke_Smabers	25	Netherlands	2004	8/29/04	Hockey	0	1	0	1
Jiske_Snoeks	26	Netherlands	2004	8/29/04	Hockey	0	1	0	1
Ayelén_Stepnik	28	Argentina	2004	8/29/04	Hockey	0	0	1	1
Taeke_Taekema	24	Netherlands	2004	8/29/04	Hockey	0	1	0	1
Macha_van_der_Vaart	32	Netherlands	2004	8/29/04	Hockey	0	1	0	1
Sander_van_der_Weide	28	Netherlands	2004	8/29/04	Hockey	0	1	0	1
Miek_van_Geenhuizen	22	Netherlands	2004	8/29/04	Hockey	0	1	0	1
Lieve_van_Kessel	26	Netherlands	2004	8/29/04	Hockey	0	1	0	1
Klaas_Veering	22	Netherlands	2004	8/29/04	Hockey	0	1	0	1
Guus_Vogels	29	Netherlands	2004	8/29/04	Hockey	0	1	0	1
Paola_Vukojicic	29	Argentina	2004	8/29/04	Hockey	0	0	1	1
Louisa_Walter	25	Germany	2004	8/29/04	Hockey	1	0	0	1
Tibor_Weißenborn	23	Germany	2004	8/29/04	Hockey	0	0	1	1
Matt_Wells	26	Australia	2004	8/29/04	Hockey	1	0	0	1
Timo_Weß	22	Germany	2004	8/29/04	Hockey	0	0	1	1
Matthias_Witthaus	22	Germany	2004	8/29/04	Hockey	0	0	1	1
Christopher_Zeller	19	Germany	2004	8/29/04	Hockey	0	0	1	1
Julia_Zwehl	28	Germany	2004	8/29/04	Hockey	1	0	0	1
Magdalena_Aicega	26	Argentina	2000	10/1/00	Hockey	0	1	0	1
Katie_Allen	26	Australia	2000	10/1/00	Hockey	1	0	0	1
Alyson_Annan	27	Australia	2000	10/1/00	Hockey	1	0	0	1
Mariela_Antoniska	25	Argentina	2000	10/1/00	Hockey	0	1	0	1
Inés_Arrondo	22	Argentina	2000	10/1/00	Hockey	0	1	0	1
Lucha_Aymar	23	Argentina	2000	10/1/00	Hockey	0	1	0	1
Minke_Booij	23	Netherlands	2000	10/1/00	Hockey	0	0	1	1
Ageeth_Boomgaardt	27	Netherlands	2000	10/1/00	Hockey	0	0	1	1
Michael_Brennan	24	Australia	2000	10/1/00	Hockey	0	0	1	1
Jacques_Brinkman	34	Netherlands	2000	10/1/00	Hockey	1	0	0	1
Jaap-Derk_Buma	28	Netherlands	2000	10/1/00	Hockey	1	0	0	1
Adam_Commens	24	Australia	2000	10/1/00	Hockey	0	0	1	1
Stephen_Davies	31	Australia	2000	10/1/00	Hockey	0	0	1	1
Teun_de_Nooijer	24	Netherlands	2000	10/1/00	Hockey	1	0	0	1
Julie_Deiters	25	Netherlands	2000	10/1/00	Hockey	0	0	1	1
Jeroen_Delmeé	27	Netherlands	2000	10/1/00	Hockey	1	0	0	1
Damon_Diletti	29	Australia	2000	10/1/00	Hockey	0	0	1	1
Mijntje_Donners	26	Netherlands	2000	10/1/00	Hockey	0	0	1	1
Lachlan_Dreher	33	Australia	2000	10/1/00	Hockey	0	0	1	1
Jason_Duff	27	Australia	2000	10/1/00	Hockey	0	0	1	1
Marten_Eikelboom	26	Netherlands	2000	10/1/00	Hockey	1	0	0	1
Troy_Elder	22	Australia	2000	10/1/00	Hockey	0	0	1	1
Jimmy_Elmer	29	Australia	2000	10/1/00	Hockey	0	0	1	1
Renita_Farrell-Garard	28	Australia	2000	10/1/00	Hockey	1	0	0	1
María_Paz_Ferrari	27	Argentina	2000	10/1/00	Hockey	0	1	0	1
Anabel_Gambero	28	Argentina	2000	10/1/00	Hockey	0	1	0	1
Gang_Geon-Uk	29	South_Korea	2000	10/1/00	Hockey	0	1	0	1
Sole_García	19	Argentina	2000	10/1/00	Hockey	0	1	0	1
Paul_Gaudoin	25	Australia	2000	10/1/00	Hockey	0	0	1	1
Piet-Hein_Geeris	28	Netherlands	2000	10/1/00	Hockey	1	0	0	1
Han_Hyeong-Bae	24	South_Korea	2000	10/1/00	Hockey	0	1	0	1
Juliet_Haslam	31	Australia	2000	10/1/00	Hockey	1	0	0	1
Rechelle_Hawkes	33	Australia	2000	10/1/00	Hockey	1	0	0	1
Maripi_Hernández	23	Argentina	2000	10/1/00	Hockey	0	1	0	1
Stephen_Holt	26	Australia	2000	10/1/00	Hockey	0	0	1	1
Nikki_Hudson	24	Australia	2000	10/1/00	Hockey	1	0	0	1
Hwang_Jong-Hyeon	25	South_Korea	2000	10/1/00	Hockey	0	1	0	1
Im_Jeong-U	22	South_Korea	2000	10/1/00	Hockey	0	1	0	1
Im_Jong-Cheon	22	South_Korea	2000	10/1/00	Hockey	0	1	0	1
Rachel_Imison	21	Australia	2000	10/1/00	Hockey	1	0	0	1
Ronald_Jansen	36	Netherlands	2000	10/1/00	Hockey	1	0	0	1
Erik_Jazet	29	Netherlands	2000	10/1/00	Hockey	1	0	0	1
Jeon_Jong-Gwon	21	South_Korea	2000	10/1/00	Hockey	0	1	0	1
Jeon_Jong-Ha	27	South_Korea	2000	10/1/00	Hockey	0	1	0	1
Ji_Seong-Hwan	26	South_Korea	2000	10/1/00	Hockey	0	1	0	1
Kim_Cheong-Hwan	29	South_Korea	2000	10/1/00	Hockey	0	1	0	1
Kim_Gyeong-Seok	28	South_Korea	2000	10/1/00	Hockey	0	1	0	1
Kim_Jeong-Cheol	23	South_Korea	2000	10/1/00	Hockey	0	1	0	1
Kim_Yong-Bae	26	South_Korea	2000	10/1/00	Hockey	0	1	0	1
Kim_Yun	26	South_Korea	2000	10/1/00	Hockey	0	1	0	1
Brent_Livermore	24	Australia	2000	10/1/00	Hockey	0	0	1	1
Bram_Lomans	25	Netherlands	2000	10/1/00	Hockey	1	0	0	1
Clover_Maitland	28	Australia	2000	10/1/00	Hockey	1	0	0	1
Laura_Maiztegui	21	Argentina	2000	10/1/00	Hockey	0	1	0	1
Mechi_Margalot	25	Argentina	2000	10/1/00	Hockey	0	1	0	1
Karina_Masotta	29	Argentina	2000	10/1/00	Hockey	0	1	0	1
Claire_Mitchell-Taverner	30	Australia	2000	10/1/00	Hockey	1	0	0	1
Fátima_Moreira_de_Melo	22	Netherlands	2000	10/1/00	Hockey	0	0	1	1
Jenny_Morris	27	Australia	2000	10/1/00	Hockey	1	0	0	1
Vanina_Oneto	27	Argentina	2000	10/1/00	Hockey	0	1	0	1
Alison_Peek	30	Australia	2000	10/1/00	Hockey	1	0	0	1
Triny_Powell	28	Australia	2000	10/1/00	Hockey	1	0	0	1
Lisa_Powell-Carruthers	30	Australia	2000	10/1/00	Hockey	1	0	0	1
Jorgelina_Rimoldi	28	Argentina	2000	10/1/00	Hockey	0	1	0	1
Ceci_Rognoni	23	Argentina	2000	10/1/00	Hockey	0	1	0	1
Seo_Jong-Ho	20	South_Korea	2000	10/1/00	Hockey	0	1	0	1
Clarinda_Sinnige	27	Netherlands	2000	10/1/00	Hockey	0	0	1	1
Angie_Skirving-Lambert	19	Australia	2000	10/1/00	Hockey	1	0	0	1
Hanneke_Smabers	26	Netherlands	2000	10/1/00	Hockey	0	0	1	1
Minke_Smabers	21	Netherlands	2000	10/1/00	Hockey	0	0	1	1
Song_Seong-Tae	28	South_Korea	2000	10/1/00	Hockey	0	1	0	1
Daniel_Sproule	26	Australia	2000	10/1/00	Hockey	0	0	1	1
Jay_Stacy	32	Australia	2000	10/1/00	Hockey	0	0	1	1
Kate_Starre	28	Australia	2000	10/1/00	Hockey	1	0	0	1
Ayelén_Stepnik	24	Argentina	2000	10/1/00	Hockey	0	1	0	1
Margje_Teeuwen	26	Netherlands	2000	10/1/00	Hockey	0	0	1	1
Carole_Thate	28	Netherlands	2000	10/1/00	Hockey	0	0	1	1
Daphne_Touw	30	Netherlands	2000	10/1/00	Hockey	0	0	1	1
Julie_Towers	23	Australia	2000	10/1/00	Hockey	1	0	0	1
Fleur_van_de_Kieft	26	Netherlands	2000	10/1/00	Hockey	0	0	1	1
Dillianne_van_den_Boogaard	26	Netherlands	2000	10/1/00	Hockey	0	0	1	1
Macha_van_der_Vaart	28	Netherlands	2000	10/1/00	Hockey	0	0	1	1
Sander_van_der_Weide	24	Netherlands	2000	10/1/00	Hockey	1	0	0	1
Suzan_van_der_Wielen	28	Netherlands	2000	10/1/00	Hockey	0	0	1	1
Wouter_van_Pelt	32	Netherlands	2000	10/1/00	Hockey	1	0	0	1
Diederik_van_Weel	26	Netherlands	2000	10/1/00	Hockey	1	0	0	1
Remco_van_Wijk	27	Netherlands	2000	10/1/00	Hockey	1	0	0	1
Stephan_Veen	30	Netherlands	2000	10/1/00	Hockey	1	0	0	1
Myrna_Veenstra	25	Netherlands	2000	10/1/00	Hockey	0	0	1	1
Craig_Victory	20	Australia	2000	10/1/00	Hockey	0	0	1	1
Guus_Vogels	25	Netherlands	2000	10/1/00	Hockey	1	0	0	1
Paola_Vukojicic	26	Argentina	2000	10/1/00	Hockey	0	1	0	1
Matt_Wells	22	Australia	2000	10/1/00	Hockey	0	0	1	1
Peter_Wind	27	Netherlands	2000	10/1/00	Hockey	1	0	0	1
Yeo_Wun-Gon	26	South_Korea	2000	10/1/00	Hockey	0	1	0	1
Michael_York	32	Australia	2000	10/1/00	Hockey	0	0	1	1
Luc_Abalo	27	France	2012	8/12/12	Handball	1	0	0	1
William_Accambray	24	France	2012	8/12/12	Handball	1	0	0	1
Macarena_Aguilar	27	Spain	2012	8/12/12	Handball	0	0	1	1
Nely_Alberto	29	Spain	2012	8/12/12	Handball	0	0	1	1
Mirko_Alilovic	26	Croatia	2012	8/12/12	Handball	0	0	1	1
Jessica_Alonso	28	Spain	2012	8/12/12	Handball	0	0	1	1
Ida_Alstad	27	Norway	2012	8/12/12	Handball	1	0	0	1
Vanessa_Amorós	29	Spain	2012	8/12/12	Handball	0	0	1	1
Kim_Andersson	29	Sweden	2012	8/12/12	Handball	0	1	0	1
Mattias_Andersson	34	Sweden	2012	8/12/12	Handball	0	1	0	1
Ivano_Balic	33	Croatia	2012	8/12/12	Handball	0	0	1	1
Xavier_Barachet	23	France	2012	8/12/12	Handball	1	0	0	1
Sonja_Barjaktarovic	25	Montenegro	2012	8/12/12	Handball	0	1	0	1
Andrea_Barno	32	Spain	2012	8/12/12	Handball	0	0	1	1
Damir_Bicanic	27	Croatia	2012	8/12/12	Handball	0	0	1	1
Karoline_Dyhre_Breivang	32	Norway	2012	8/12/12	Handball	1	0	0	1
Andela_Bulatovic	25	Montenegro	2012	8/12/12	Handball	0	1	0	1
Katarina_Bulatovic	27	Montenegro	2012	8/12/12	Handball	0	1	0	1
Denis_Buntic	29	Croatia	2012	8/12/12	Handball	0	0	1	1
Mihaela_Ciobanu	39	Spain	2012	8/12/12	Handball	0	0	1	1
Verónica_Cuadrado	33	Spain	2012	8/12/12	Handball	0	0	1	1
Ivan_Cupic	26	Croatia	2012	8/12/12	Handball	0	0	1	1
Didier_Dinart	35	France	2012	8/12/12	Handball	1	0	0	1
Dalibor_Doder	33	Sweden	2012	8/12/12	Handball	0	1	0	1
Domagoj_Duvnjak	24	Croatia	2012	8/12/12	Handball	0	0	1	1
Niclas_Ekberg	23	Sweden	2012	8/12/12	Handball	0	1	0	1
Kim_Ekdahl_du_Rietz	23	Sweden	2012	8/12/12	Handball	0	1	0	1
Patricia_Elorza	28	Spain	2012	8/12/12	Handball	0	0	1	1
Beatriz_Fernández	27	Spain	2012	8/12/12	Handball	0	0	1	1
Begoña_Fernández	32	Spain	2012	8/12/12	Handball	0	0	1	1
Jérôme_Fernandez	35	France	2012	8/12/12	Handball	1	0	0	1
Marit_Malm_Frafjord	26	Norway	2012	8/12/12	Handball	1	0	0	1
Bertrand_Gille	34	France	2012	8/12/12	Handball	1	0	0	1
Guillaume_Gille	36	France	2012	8/12/12	Handball	1	0	0	1
Jakov_Gojun	26	Croatia	2012	8/12/12	Handball	0	0	1	1
Kari_Aalvik_Grimsbø	27	Norway	2012	8/12/12	Handball	1	0	0	1
Michaël_Guigou	30	France	2012	8/12/12	Handball	1	0	0	1
Mattias_Gustafsson	34	Sweden	2012	8/12/12	Handball	0	1	0	1
Katrine_Lunde_Haraldsen	32	Norway	2012	8/12/12	Handball	1	0	0	1
Camilla_Herrem	25	Norway	2012	8/12/12	Handball	1	0	0	1
Samuel_Honrubia	26	France	2012	8/12/12	Handball	1	0	0	1
Zlatko_Horvat	27	Croatia	2012	8/12/12	Handball	0	0	1	1
Johan_Jakobsson	25	Sweden	2012	8/12/12	Handball	0	1	0	1
